date,Country/Region,Province/State,Confirmed,Deaths,Recovered,Latitude,Longitude,Active
2020-03-31,United Kingdom,Turks and Caicos Islands,5,0,0,21.69400000000001,-71.7979,5
2020-03-31,Albania,,243,15,52,41.1533,20.1683,176
2020-03-31,Andorra,,376,12,10,42.5063,1.5218,354
2020-03-31,Austria,,10180,128,1095,47.5162,14.5501,8957
2020-03-31,Belarus,,152,1,47,53.7098,27.9534,104
2020-03-31,Belgium,,12775,705,1696,50.8333,4.469936,10374
2020-03-31,Bosnia and Herzegovina,,420,13,17,43.9159,17.6791,390
2020-03-31,Bulgaria,,399,8,17,42.7339,25.4858,374
2020-03-31,Croatia,,867,6,67,45.1,15.2,794
2020-03-31,Cyprus,,262,8,23,35.1264,33.4299,231
2020-03-31,Czech Republic,,3308,31,45,49.8175,15.473,3232
2020-03-31,Denmark,,2860,90,1,56.2639,9.5018,2769
2020-03-31,Estonia,,745,4,26,58.5953,25.0136,715
2020-03-31,Finland,,1418,17,10,61.92411,25.748151,1391
2020-03-31,France,,52128,3523,9444,46.2276,2.2137,39161
2020-03-31,Germany,,71808,775,16100,51.165691,10.451526,54933
2020-03-31,Greece,,1314,49,52,39.0742,21.8243,1213
2020-03-31,Vatican City,,6,0,0,41.9029,12.4534,6
2020-03-31,Hungary,,492,16,37,47.1625,19.5033,439
2020-03-31,Iceland,,1135,2,198,64.9631,-19.0208,935
2020-03-31,Ireland,,3235,71,5,53.1424,-7.6921,3159
2020-03-31,Italy,,105792,12428,15729,41.87194,12.56738,77635
2020-03-31,Kosovo,,112,1,6,42.602636,20.902977,105
2020-03-31,Latvia,,398,0,1,56.8796,24.6032,397
2020-03-31,Liechtenstein,,68,0,0,47.14,9.55,68
2020-03-31,Lithuania,,537,8,7,55.1694,23.8813,522
2020-03-31,Luxembourg,,2178,23,80,49.8153,6.1296,2075
2020-03-31,Malta,,169,0,2,35.9375,14.3754,167
2020-03-31,Moldova,,353,4,18,47.4116,28.3699,331
2020-03-31,Monaco,,52,1,2,43.7333,7.4167,49
2020-03-31,Montenegro,,109,2,0,42.708678000000006,19.37439,107
2020-03-31,Netherlands,,12595,1039,250,52.1326,5.2913,11306
2020-03-31,North Macedonia,,329,9,12,41.6086,21.7453,308
2020-03-31,Norway,,4641,39,13,60.472,8.4689,4589
2020-03-31,Poland,,2311,33,7,51.9194,19.1451,2271
2020-03-31,Portugal,,7443,160,43,39.3999,-8.2245,7240
2020-03-31,Romania,,2245,82,220,45.9432,24.9668,1943
2020-03-31,San Marino,,236,26,13,43.9424,12.4578,197
2020-03-31,Serbia,,900,16,0,44.0165,21.0059,884
2020-03-31,Slovakia,,363,0,3,48.669,19.699,360
2020-03-31,Slovenia,,802,15,10,46.1512,14.9955,777
2020-03-31,Spain,,95923,8464,19259,40.463667,-3.74922,68200
2020-03-31,Sweden,,4435,180,16,60.128161,18.643501,4239
2020-03-31,Switzerland,,16605,433,1823,46.8182,8.2275,14349
2020-03-31,Turkey,,13531,214,243,38.9637,35.2433,13074
2020-03-31,Ukraine,,645,17,10,48.3794,31.1656,618
2020-03-31,United Kingdom,,25150,1789,135,55.3781,-3.4360000000000004,23226
2020-04-01,United Kingdom,Anguilla,2,0,0,18.2206,-63.0686,2
2020-04-01,Netherlands,Aruba,55,0,1,12.5211,-69.9683,54
2020-04-01,United Kingdom,Bermuda,32,0,10,32.3078,-64.7505,22
2020-04-01,United Kingdom,British Virgin Islands,3,0,0,18.4207,-64.64,3
2020-04-01,United Kingdom,Cayman Islands,22,1,0,19.3133,-81.2546,21
2020-04-01,United Kingdom,Channel Islands,172,3,0,49.3723,-2.3644,169
2020-04-01,Netherlands,Curacao,11,1,3,12.1696,-68.99,7
2020-04-01,Denmark,Faroe Islands,173,0,75,61.8926,-6.9118,98
2020-04-01,France,French Guiana,51,0,15,4.0,-53.0,36
2020-04-01,France,French Polynesia,37,0,0,-17.6797,-149.4068,37
2020-04-01,United Kingdom,Gibraltar,81,0,34,36.1408,-5.3536,47
2020-04-01,Denmark,Greenland,10,0,2,71.7069,-42.6043,8
2020-04-01,France,Guadeloupe,125,6,24,16.265,-61.551,95
2020-04-01,United Kingdom,Isle of Man,68,1,0,54.2361,-4.5481,67
2020-04-01,France,Martinique,135,3,27,14.6415,-61.0242,105
2020-04-01,France,Mayotte,94,1,10,-12.8275,45.166244,83
2020-04-01,United Kingdom,Montserrat,5,0,0,16.742498,-62.187366,5
2020-04-01,France,New Caledonia,16,0,0,-20.904305,165.618042,16
2020-04-01,France,Reunion,281,0,40,-21.1151,55.5364,241
2020-04-01,France,Saint Barthelemy,6,0,1,17.9,-62.8333,5
2020-04-01,Netherlands,Sint Maarten,16,1,6,18.0425,-63.0548,9
2020-04-01,France,St Martin,15,1,2,18.0708,-63.0501,12
2020-04-01,United Kingdom,Turks and Caicos Islands,6,0,0,21.69400000000001,-71.7979,6
2020-04-01,Albania,,259,15,67,41.1533,20.1683,177
2020-04-01,Andorra,,390,14,10,42.5063,1.5218,366
2020-04-01,Austria,,10711,146,1436,47.5162,14.5501,9129
2020-04-01,Belarus,,163,2,53,53.7098,27.9534,108
2020-04-01,Belgium,,13964,828,2132,50.8333,4.469936,11004
2020-04-01,Bosnia and Herzegovina,,459,13,19,43.9159,17.6791,427
2020-04-01,Bulgaria,,422,10,20,42.7339,25.4858,392
2020-04-01,Croatia,,963,6,73,45.1,15.2,884
2020-04-01,Cyprus,,320,9,28,35.1264,33.4299,283
2020-04-01,Czech Republic,,3508,39,61,49.8175,15.473,3408
2020-04-01,Denmark,,3107,104,894,56.2639,9.5018,2109
2020-04-01,Estonia,,779,5,33,58.5953,25.0136,741
2020-04-01,Finland,,1446,17,10,61.92411,25.748151,1419
2020-04-01,France,,56989,4032,10934,46.2276,2.2137,42023
2020-04-01,Germany,,77872,920,18700,51.165691,10.451526,58252
2020-04-01,Greece,,1415,50,52,39.0742,21.8243,1313
2020-04-01,Vatican City,,6,0,0,41.9029,12.4534,6
2020-04-01,Hungary,,525,20,40,47.1625,19.5033,465
2020-04-01,Iceland,,1220,2,225,64.9631,-19.0208,993
2020-04-01,Ireland,,3447,85,5,53.1424,-7.6921,3357
2020-04-01,Italy,,110574,13155,16847,41.87194,12.56738,80572
2020-04-01,Kosovo,,125,1,10,42.602636,20.902977,114
2020-04-01,Latvia,,446,0,1,56.8796,24.6032,445
2020-04-01,Liechtenstein,,68,0,0,47.14,9.55,68
2020-04-01,Lithuania,,581,8,7,55.1694,23.8813,566
2020-04-01,Luxembourg,,2319,29,80,49.8153,6.1296,2210
2020-04-01,Malta,,188,0,2,35.9375,14.3754,186
2020-04-01,Moldova,,423,5,23,47.4116,28.3699,395
2020-04-01,Monaco,,55,1,2,43.7333,7.4167,52
2020-04-01,Montenegro,,123,2,0,42.708678000000006,19.37439,121
2020-04-01,Netherlands,,13614,1173,250,52.1326,5.2913,12191
2020-04-01,North Macedonia,,354,11,17,41.6086,21.7453,326
2020-04-01,Norway,,4863,44,13,60.472,8.4689,4806
2020-04-01,Poland,,2554,43,47,51.9194,19.1451,2464
2020-04-01,Portugal,,8251,187,43,39.3999,-8.2245,8021
2020-04-01,Romania,,2460,92,252,45.9432,24.9668,2116
2020-04-01,San Marino,,236,26,13,43.9424,12.4578,197
2020-04-01,Serbia,,1060,28,0,44.0165,21.0059,1032
2020-04-01,Slovakia,,400,1,3,48.669,19.699,396
2020-04-01,Slovenia,,841,15,10,46.1512,14.9955,816
2020-04-01,Spain,,104118,9387,22647,40.463667,-3.74922,72084
2020-04-01,Sweden,,4947,239,103,60.128161,18.643501,4605
2020-04-01,Switzerland,,17768,488,2967,46.8182,8.2275,14313
2020-04-01,Turkey,,15679,277,333,38.9637,35.2433,15069
2020-04-01,Ukraine,,794,20,13,48.3794,31.1656,761
2020-04-01,United Kingdom,,29474,2352,135,55.3781,-3.4360000000000004,26987
2020-04-02,United Kingdom,Anguilla,3,0,0,18.2206,-63.0686,3
2020-04-02,Netherlands,Aruba,60,0,1,12.5211,-69.9683,59
2020-04-02,United Kingdom,Bermuda,35,0,11,32.3078,-64.7505,24
2020-04-02,Netherlands,"Bonaire, Sint Eustatius and Saba",2,0,0,12.1784,-68.2385,2
2020-04-02,United Kingdom,British Virgin Islands,3,0,0,18.4207,-64.64,3
2020-04-02,United Kingdom,Cayman Islands,28,1,0,19.3133,-81.2546,27
2020-04-02,United Kingdom,Channel Islands,193,3,0,49.3723,-2.3644,190
2020-04-02,Netherlands,Curacao,11,1,3,12.1696,-68.99,7
2020-04-02,Denmark,Faroe Islands,177,0,81,61.8926,-6.9118,96
2020-04-02,France,French Guiana,51,0,15,4.0,-53.0,36
2020-04-02,France,French Polynesia,37,0,0,-17.6797,-149.4068,37
2020-04-02,United Kingdom,Gibraltar,88,0,46,36.1408,-5.3536,42
2020-04-02,Denmark,Greenland,10,0,2,71.7069,-42.6043,8
2020-04-02,France,Guadeloupe,128,6,24,16.265,-61.551,98
2020-04-02,United Kingdom,Isle of Man,95,1,0,54.2361,-4.5481,94
2020-04-02,France,Martinique,138,3,27,14.6415,-61.0242,108
2020-04-02,France,Mayotte,116,1,10,-12.8275,45.166244,105
2020-04-02,United Kingdom,Montserrat,5,0,0,16.742498,-62.187366000000004,5
2020-04-02,France,New Caledonia,18,0,1,-20.904304999999997,165.618042,17
2020-04-02,France,Reunion,308,0,40,-21.1151,55.5364,268
2020-04-02,France,Saint Barthelemy,6,0,1,17.9,-62.8333,5
2020-04-02,Netherlands,Sint Maarten,18,1,6,18.0425,-63.0548,11
2020-04-02,France,St Martin,22,1,2,18.0708,-63.0501,19
2020-04-02,United Kingdom,Turks and Caicos Islands,5,0,0,21.694000000000003,-71.7979,5
2020-04-02,Albania,,277,16,76,41.1533,20.1683,185
2020-04-02,Andorra,,428,15,10,42.5063,1.5218,403
2020-04-02,Austria,,11129,158,1749,47.5162,14.5501,9222
2020-04-02,Belarus,,304,4,53,53.7098,27.9534,247
2020-04-02,Belgium,,15348,1011,2495,50.8333,4.469936,11842
2020-04-02,Bosnia and Herzegovina,,533,16,20,43.9159,17.6791,497
2020-04-02,Bulgaria,,457,10,25,42.7339,25.4858,422
2020-04-02,Croatia,,1011,7,88,45.1,15.2,916
2020-04-02,Cyprus,,356,10,28,35.1264,33.4299,318
2020-04-02,Czech Republic,,3858,44,67,49.8175,15.472999999999999,3747
2020-04-02,Denmark,,3386,123,1089,56.2639,9.5018,2174
2020-04-02,Estonia,,858,11,45,58.5953,25.0136,802
2020-04-02,Finland,,1518,19,300,61.92411,25.748151,1199
2020-04-02,France,,59105,5387,12428,46.2276,2.2137,41290
2020-04-02,Germany,,84794,1107,22440,51.165690999999995,10.451526,61247
2020-04-02,Greece,,1544,53,61,39.0742,21.8243,1430
2020-04-02,Vatican City,,7,0,0,41.9029,12.4534,7
2020-04-02,Hungary,,585,21,42,47.1625,19.5033,522
2020-04-02,Iceland,,1319,4,284,64.9631,-19.0208,1031
2020-04-02,Ireland,,3849,98,5,53.1424,-7.6921,3746
2020-04-02,Italy,,115242,13915,18278,41.87194,12.56738,83049
2020-04-02,Kosovo,,125,1,10,42.602636,20.902977,114
2020-04-02,Latvia,,458,0,31,56.8796,24.6032,427
2020-04-02,Liechtenstein,,75,0,0,47.14,9.55,75
2020-04-02,Lithuania,,649,9,7,55.1694,23.8813,633
2020-04-02,Luxembourg,,2487,30,80,49.8153,6.1296,2377
2020-04-02,Malta,,196,0,2,35.9375,14.3754,194
2020-04-02,Moldova,,505,6,23,47.4116,28.3699,476
2020-04-02,Monaco,,60,1,2,43.7333,7.4167,57
2020-04-02,Montenegro,,144,2,0,42.708678000000006,19.37439,142
2020-04-02,Netherlands,,14697,1339,250,52.1326,5.2913,13108
2020-04-02,North Macedonia,,384,11,17,41.6086,21.7453,356
2020-04-02,Norway,,5147,50,32,60.472,8.4689,5065
2020-04-02,Poland,,2946,57,56,51.9194,19.1451,2833
2020-04-02,Portugal,,9034,209,68,39.3999,-8.2245,8757
2020-04-02,Romania,,2738,115,267,45.9432,24.9668,2356
2020-04-02,San Marino,,245,30,21,43.9424,12.4578,194
2020-04-02,Serbia,,1171,31,0,44.0165,21.0059,1140
2020-04-02,Slovakia,,426,1,5,48.669,19.699,420
2020-04-02,Slovenia,,897,17,70,46.1512,14.9955,810
2020-04-02,Spain,,112065,10348,26743,40.463667,-3.7492199999999998,74974
2020-04-02,Sweden,,5568,308,103,60.128161,18.643501,5157
2020-04-02,Switzerland,,18827,536,4013,46.8182,8.2275,14278
2020-04-02,Turkey,,18135,356,415,38.9637,35.2433,17364
2020-04-02,Ukraine,,897,22,19,48.3794,31.1656,856
2020-04-02,United Kingdom,,33718,2921,135,55.3781,-3.4360000000000004,30662
2020-04-03,United Kingdom,Anguilla,3,0,0,18.2206,-63.0686,3
2020-04-03,Netherlands,Aruba,62,0,1,12.5211,-69.9683,61
2020-04-03,United Kingdom,Bermuda,35,0,14,32.3078,-64.7505,21
2020-04-03,Netherlands,"Bonaire, Sint Eustatius and Saba",2,0,0,12.1784,-68.2385,2
2020-04-03,United Kingdom,British Virgin Islands,3,0,0,18.4207,-64.64,3
2020-04-03,United Kingdom,Cayman Islands,28,1,0,19.3133,-81.2546,27
2020-04-03,United Kingdom,Channel Islands,232,4,13,49.3723,-2.3644,215
2020-04-03,Netherlands,Curacao,11,1,3,12.1696,-68.99,7
2020-04-03,Denmark,Faroe Islands,179,0,91,61.8926,-6.9118,88
2020-04-03,France,French Guiana,57,0,22,4.0,-53.0,35
2020-04-03,France,French Polynesia,39,0,0,-17.6797,-149.4068,39
2020-04-03,United Kingdom,Gibraltar,95,0,46,36.1408,-5.3536,49
2020-04-03,Denmark,Greenland,10,0,3,71.7069,-42.6043,7
2020-04-03,France,Guadeloupe,130,7,24,16.265,-61.551,99
2020-04-03,United Kingdom,Isle of Man,114,1,0,54.2361,-4.5481,113
2020-04-03,France,Martinique,143,3,27,14.6415,-61.0242,113
2020-04-03,France,Mayotte,128,2,10,-12.8275,45.166244,116
2020-04-03,United Kingdom,Montserrat,6,0,0,16.742498,-62.187366,6
2020-04-03,France,New Caledonia,18,0,1,-20.904305,165.618042,17
2020-04-03,France,Reunion,321,0,40,-21.1151,55.5364,281
2020-04-03,France,Saint Barthelemy,6,0,1,17.9,-62.8333,5
2020-04-03,Netherlands,Sint Maarten,23,2,6,18.0425,-63.0548,15
2020-04-03,France,St Martin,22,1,2,18.0708,-63.0501,19
2020-04-03,United Kingdom,Turks and Caicos Islands,5,0,0,21.69400000000001,-71.7979,5
2020-04-03,Albania,,304,17,89,41.1533,20.1683,198
2020-04-03,Andorra,,439,16,16,42.5063,1.5218,407
2020-04-03,Austria,,11524,168,2022,47.5162,14.5501,9334
2020-04-03,Belarus,,351,4,53,53.7098,27.9534,294
2020-04-03,Belgium,,16770,1143,2872,50.8333,4.469936,12755
2020-04-03,Bosnia and Herzegovina,,579,17,27,43.9159,17.6791,535
2020-04-03,Bulgaria,,485,14,30,42.7339,25.4858,441
2020-04-03,Croatia,,1079,8,92,45.1,15.2,979
2020-04-03,Cyprus,,396,11,28,35.1264,33.4299,357
2020-04-03,Czech Republic,,4091,53,72,49.8175,15.473,3966
2020-04-03,Denmark,,3757,139,1193,56.2639,9.5018,2425
2020-04-03,Estonia,,961,12,48,58.5953,25.0136,901
2020-04-03,Finland,,1615,20,300,61.92411,25.748151,1295
2020-04-03,France,,64338,6507,14008,46.2276,2.2137,43823
2020-04-03,Germany,,91159,1275,24575,51.165691,10.451526,65309
2020-04-03,Greece,,1613,63,78,39.0742,21.8243,1472
2020-04-03,Vatican City,,7,0,0,41.9029,12.4534,7
2020-04-03,Hungary,,623,26,43,47.1625,19.5033,554
2020-04-03,Iceland,,1364,4,309,64.9631,-19.0208,1051
2020-04-03,Ireland,,4273,120,5,53.1424,-7.6921,4148
2020-04-03,Italy,,119827,14681,19758,41.87194,12.56738,85388
2020-04-03,Kosovo,,126,1,10,42.602636,20.902977,115
2020-04-03,Latvia,,493,1,1,56.8796,24.6032,491
2020-04-03,Liechtenstein,,75,0,0,47.14,9.55,75
2020-04-03,Lithuania,,696,9,7,55.1694,23.8813,680
2020-04-03,Luxembourg,,2612,31,500,49.8153,6.1296,2081
2020-04-03,Malta,,202,0,2,35.9375,14.3754,200
2020-04-03,Moldova,,591,8,26,47.4116,28.3699,557
2020-04-03,Monaco,,64,1,3,43.7333,7.4167,60
2020-04-03,Montenegro,,174,2,1,42.708678000000006,19.37439,171
2020-04-03,Netherlands,,15723,1487,250,52.1326,5.2913,13986
2020-04-03,North Macedonia,,430,12,20,41.6086,21.7453,398
2020-04-03,Norway,,5370,59,32,60.472,8.4689,5279
2020-04-03,Poland,,3383,71,56,51.9194,19.1451,3256
2020-04-03,Portugal,,9886,246,68,39.3999,-8.2245,9572
2020-04-03,Romania,,3183,133,283,45.9432,24.9668,2767
2020-04-03,San Marino,,245,30,21,43.9424,12.4578,194
2020-04-03,Serbia,,1476,39,0,44.0165,21.0059,1437
2020-04-03,Slovakia,,450,1,10,48.669,19.699,439
2020-04-03,Slovenia,,934,20,70,46.1512,14.9955,844
2020-04-03,Spain,,119199,11198,30513,40.463667,-3.74922,77488
2020-04-03,Sweden,,6131,358,205,60.128161,18.643501,5568
2020-04-03,Switzerland,,19606,591,4846,46.8182,8.2275,14169
2020-04-03,Turkey,,20921,425,484,38.9637,35.2433,20012
2020-04-03,Ukraine,,1072,27,22,48.3794,31.1656,1023
2020-04-03,United Kingdom,,38168,3605,135,55.3781,-3.4360000000000004,34428
2020-04-04,United Kingdom,Anguilla,3,0,0,18.2206,-63.0686,3
2020-04-04,Netherlands,Aruba,64,0,1,12.5211,-69.9683,63
2020-04-04,United Kingdom,Bermuda,35,0,14,32.3078,-64.7505,21
2020-04-04,Netherlands,"Bonaire, Sint Eustatius and Saba",2,0,0,12.1784,-68.2385,2
2020-04-04,United Kingdom,British Virgin Islands,3,0,0,18.4207,-64.64,3
2020-04-04,United Kingdom,Cayman Islands,35,1,1,19.3133,-81.2546,33
2020-04-04,United Kingdom,Channel Islands,262,5,13,49.3723,-2.3644,244
2020-04-04,Netherlands,Curacao,11,1,5,12.1696,-68.99,5
2020-04-04,United Kingdom,Falkland Islands (Islas Malvinas),1,0,0,-51.7963,-59.5236,1
2020-04-04,Denmark,Faroe Islands,181,0,93,61.8926,-6.9118,88
2020-04-04,France,French Guiana,61,0,22,4.0,-53.0,39
2020-04-04,France,French Polynesia,40,0,0,-17.6797,-149.4068,40
2020-04-04,United Kingdom,Gibraltar,98,0,52,36.1408,-5.3536,46
2020-04-04,Denmark,Greenland,11,0,3,71.7069,-42.6043,8
2020-04-04,France,Guadeloupe,134,7,24,16.265,-61.551,103
2020-04-04,United Kingdom,Isle of Man,126,1,0,54.2361,-4.5481,125
2020-04-04,France,Martinique,145,3,27,14.6415,-61.0242,115
2020-04-04,France,Mayotte,134,2,14,-12.8275,45.166244,118
2020-04-04,United Kingdom,Montserrat,6,0,0,16.742498,-62.187366000000004,6
2020-04-04,France,New Caledonia,17,0,1,-20.904304999999997,165.618042,16
2020-04-04,France,Reunion,334,0,40,-21.1151,55.5364,294
2020-04-04,France,Saint Barthelemy,6,0,1,17.9,-62.8333,5
2020-04-04,Netherlands,Sint Maarten,23,4,6,18.0425,-63.0548,13
2020-04-04,France,St Martin,24,2,5,18.0708,-63.0501,17
2020-04-04,United Kingdom,Turks and Caicos Islands,5,0,0,21.694000000000003,-71.7979,5
2020-04-04,Albania,,333,20,99,41.1533,20.1683,214
2020-04-04,Andorra,,466,17,21,42.5063,1.5218,428
2020-04-04,Austria,,11781,186,2507,47.5162,14.5501,9088
2020-04-04,Belarus,,440,5,53,53.7098,27.9534,382
2020-04-04,Belgium,,18431,1283,3247,50.8333,4.469936,13901
2020-04-04,Bosnia and Herzegovina,,624,21,30,43.9159,17.6791,573
2020-04-04,Bulgaria,,503,17,34,42.7339,25.4858,452
2020-04-04,Croatia,,1126,12,119,45.1,15.2,995
2020-04-04,Cyprus,,426,11,33,35.1264,33.4299,382
2020-04-04,Czech Republic,,4472,59,78,49.8175,15.472999999999999,4335
2020-04-04,Denmark,,4077,161,1283,56.2639,9.5018,2633
2020-04-04,Estonia,,1039,13,59,58.5953,25.0136,967
2020-04-04,Finland,,1882,25,300,61.92411,25.748151,1557
2020-04-04,France,,89953,7560,15438,46.2276,2.2137,66955
2020-04-04,Germany,,96092,1444,26400,51.165690999999995,10.451526,68248
2020-04-04,Greece,,1673,68,78,39.0742,21.8243,1527
2020-04-04,Vatican City,,7,0,0,41.9029,12.4534,7
2020-04-04,Hungary,,678,32,58,47.1625,19.5033,588
2020-04-04,Iceland,,1417,4,396,64.9631,-19.0208,1017
2020-04-04,Ireland,,4604,137,25,53.1424,-7.6921,4442
2020-04-04,Italy,,124632,15362,20996,41.87194,12.56738,88274
2020-04-04,Kosovo,,135,1,16,42.602636,20.902977,118
2020-04-04,Latvia,,509,1,1,56.8796,24.6032,507
2020-04-04,Liechtenstein,,77,1,0,47.14,9.55,76
2020-04-04,Lithuania,,771,11,7,55.1694,23.8813,753
2020-04-04,Luxembourg,,2729,31,500,49.8153,6.1296,2198
2020-04-04,Malta,,213,0,2,35.9375,14.3754,211
2020-04-04,Moldova,,752,12,29,47.4116,28.3699,711
2020-04-04,Monaco,,66,1,3,43.7333,7.4167,62
2020-04-04,Montenegro,,201,2,1,42.708678000000006,19.37439,198
2020-04-04,Netherlands,,16627,1651,250,52.1326,5.2913,14726
2020-04-04,North Macedonia,,483,17,20,41.6086,21.7453,446
2020-04-04,Norway,,5550,62,32,60.472,8.4689,5456
2020-04-04,Poland,,3627,79,116,51.9194,19.1451,3432
2020-04-04,Portugal,,10524,266,75,39.3999,-8.2245,10183
2020-04-04,Romania,,3613,146,329,45.9432,24.9668,3138
2020-04-04,San Marino,,259,32,27,43.9424,12.4578,200
2020-04-04,Serbia,,1624,44,0,44.0165,21.0059,1580
2020-04-04,Slovakia,,471,1,10,48.669,19.699,460
2020-04-04,Slovenia,,977,22,79,46.1512,14.9955,876
2020-04-04,Spain,,126168,11947,34219,40.463667,-3.7492199999999998,80002
2020-04-04,Sweden,,6443,373,205,60.128161,18.643501,5865
2020-04-04,Switzerland,,20505,666,6415,46.8182,8.2275,13424
2020-04-04,Turkey,,23934,501,786,38.9637,35.2433,22647
2020-04-04,Ukraine,,1225,32,25,48.3794,31.1656,1168
2020-04-04,United Kingdom,,41903,4313,135,55.3781,-3.4360000000000004,37455
2020-04-05,United Kingdom,Anguilla,3,0,0,18.2206,-63.0686,3
2020-04-05,Netherlands,Aruba,64,0,1,12.5211,-69.9683,63
2020-04-05,United Kingdom,Bermuda,37,0,14,32.3078,-64.7505,23
2020-04-05,Netherlands,"Bonaire, Sint Eustatius and Saba",2,0,0,12.1784,-68.2385,2
2020-04-05,United Kingdom,British Virgin Islands,3,0,0,18.4207,-64.64,3
2020-04-05,United Kingdom,Cayman Islands,35,1,1,19.3133,-81.2546,33
2020-04-05,United Kingdom,Channel Islands,309,6,27,49.3723,-2.3644,276
2020-04-05,Netherlands,Curacao,11,1,5,12.1696,-68.99,5
2020-04-05,United Kingdom,Falkland Islands (Islas Malvinas),2,0,0,-51.7963,-59.5236,2
2020-04-05,Denmark,Faroe Islands,181,0,99,61.8926,-6.9118,82
2020-04-05,France,French Guiana,61,0,22,4.0,-53.0,39
2020-04-05,France,French Polynesia,41,0,0,-17.6797,-149.4068,41
2020-04-05,United Kingdom,Gibraltar,103,0,52,36.1408,-5.3536,51
2020-04-05,Denmark,Greenland,11,0,3,71.7069,-42.6043,8
2020-04-05,France,Guadeloupe,135,7,31,16.265,-61.551,97
2020-04-05,United Kingdom,Isle of Man,127,1,0,54.2361,-4.5481,126
2020-04-05,France,Martinique,149,4,50,14.6415,-61.0242,95
2020-04-05,France,Mayotte,147,2,14,-12.8275,45.166244,131
2020-04-05,United Kingdom,Montserrat,6,0,0,16.742498,-62.187366,6
2020-04-05,France,New Caledonia,18,0,1,-20.904305,165.618042,17
2020-04-05,France,Reunion,344,0,40,-21.1151,55.5364,304
2020-04-05,France,Saint Barthelemy,6,0,1,17.9,-62.8333,5
2020-04-05,France,Saint Pierre and Miquelon,1,0,0,46.8852,-56.3159,1
2020-04-05,Netherlands,Sint Maarten,25,4,1,18.0425,-63.0548,20
2020-04-05,France,St Martin,32,2,7,18.0708,-63.0501,23
2020-04-05,United Kingdom,Turks and Caicos Islands,5,1,0,21.69400000000001,-71.7979,4
2020-04-05,Albania,,361,20,104,41.1533,20.1683,237
2020-04-05,Andorra,,501,18,26,42.5063,1.5218,457
2020-04-05,Austria,,12051,204,2998,47.5162,14.5501,8849
2020-04-05,Belarus,,562,8,52,53.7098,27.9534,502
2020-04-05,Belgium,,19691,1447,3751,50.8333,4.469936,14493
2020-04-05,Bosnia and Herzegovina,,654,23,30,43.9159,17.6791,601
2020-04-05,Bulgaria,,531,20,37,42.7339,25.4858,474
2020-04-05,Croatia,,1182,15,125,45.1,15.2,1042
2020-04-05,Cyprus,,446,9,37,35.1264,33.4299,400
2020-04-05,Czech Republic,,4587,67,96,49.8175,15.473,4424
2020-04-05,Denmark,,4369,179,1327,56.2639,9.5018,2863
2020-04-05,Estonia,,1097,15,62,58.5953,25.0136,1020
2020-04-05,Finland,,1927,28,300,61.92411,25.748151,1599
2020-04-05,France,,92839,8078,16183,46.2276,2.2137,68578
2020-04-05,Germany,,100123,1584,28700,51.165691,10.451526,69839
2020-04-05,Greece,,1735,73,78,39.0742,21.8243,1584
2020-04-05,Vatican City,,7,0,0,41.9029,12.4534,7
2020-04-05,Hungary,,733,34,66,47.1625,19.5033,633
2020-04-05,Iceland,,1486,4,428,64.9631,-19.0208,1054
2020-04-05,Ireland,,4994,158,25,53.1424,-7.6921,4811
2020-04-05,Italy,,128948,15887,21815,41.87194,12.56738,91246
2020-04-05,Kosovo,,145,1,23,42.602636,20.902977,121
2020-04-05,Latvia,,533,1,1,56.8796,24.6032,531
2020-04-05,Liechtenstein,,77,1,0,47.14,9.55,76
2020-04-05,Lithuania,,811,13,7,55.1694,23.8813,791
2020-04-05,Luxembourg,,2804,36,500,49.8153,6.1296,2268
2020-04-05,Malta,,227,0,5,35.9375,14.3754,222
2020-04-05,Moldova,,864,15,30,47.4116,28.3699,819
2020-04-05,Monaco,,73,1,3,43.7333,7.4167,69
2020-04-05,Montenegro,,214,2,1,42.708678000000006,19.37439,211
2020-04-05,Netherlands,,17851,1766,250,52.1326,5.2913,15835
2020-04-05,North Macedonia,,555,18,23,41.6086,21.7453,514
2020-04-05,Norway,,5687,71,32,60.472,8.4689,5584
2020-04-05,Poland,,4102,94,134,51.9194,19.1451,3874
2020-04-05,Portugal,,11278,295,75,39.3999,-8.2245,10908
2020-04-05,Romania,,3864,151,374,45.9432,24.9668,3339
2020-04-05,San Marino,,266,32,35,43.9424,12.4578,199
2020-04-05,Serbia,,1908,51,0,44.0165,21.0059,1857
2020-04-05,Slovakia,,485,1,10,48.669,19.699,474
2020-04-05,Slovenia,,997,28,79,46.1512,14.9955,890
2020-04-05,Spain,,131646,12641,38080,40.463667,-3.74922,80925
2020-04-05,Sweden,,6830,401,205,60.128161,18.643501,6224
2020-04-05,Switzerland,,21100,715,6415,46.8182,8.2275,13970
